lo_id,tags,type,language,requires_mastery,pedagogical_weight,duration_min,accuracy
b6622,-1,question,en,0.0,1.0,0.5,0.5
b6623,-1,question,en,0.0,1.0,0.5,0.5
b6624,-1,question,en,0.0,1.0,0.5,0.5
b1605,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b7419,76,question,en,0.0,1.0,0.5,0.5
b6628,-1,question,en,0.0,1.0,0.5,0.5
b6621,-1,question,en,0.0,1.0,0.5,0.5
b6630,-1,question,en,0.0,1.0,0.5,0.5
b6631,-1,question,en,0.0,1.0,0.5,0.5
b6632,-1,question,en,0.0,1.0,0.5,0.5
b6633,-1,question,en,0.0,1.0,0.5,0.5
b6634,-1,question,en,0.0,1.0,0.5,0.5
b6635,-1,question,en,0.0,1.0,0.5,0.5
b6636,-1,question,en,0.0,1.0,0.5,0.5
b6620,-1,question,en,0.0,1.0,0.5,0.5
b6619,-1,question,en,0.0,1.0,0.5,0.5
b6618,-1,question,en,0.0,1.0,0.5,0.5
b6617,-1,question,en,0.0,1.0,0.5,0.5
b6616,-1,question,en,0.0,1.0,0.5,0.5
b6615,-1,question,en,0.0,1.0,0.5,0.5
b6614,-1,question,en,0.0,1.0,0.5,0.5
b6613,-1,question,en,0.0,1.0,0.5,0.5
b6612,-1,question,en,0.0,1.0,0.5,0.5
b1757,181|56|185|52,question,en,0.0,1.0,0.5,0.5
b1600,183|184|53|54|58,question,en,0.0,1.0,0.5,0.5
b8445,-1,question,en,0.0,1.0,0.5,0.5
b1655,183|53|182|52|56,question,en,0.0,1.0,0.5,0.5
b7338,83,question,en,0.0,1.0,0.5,0.5
b8444,-1,question,en,0.0,1.0,0.5,0.5
b8446,-1,question,en,0.0,1.0,0.5,0.5
b8447,-1,question,en,0.0,1.0,0.5,0.5
b1711,53|182|181|55|54,question,en,0.0,1.0,0.5,0.5
b6991,78,question,en,0.0,1.0,0.5,0.5
b6993,78,question,en,0.0,1.0,0.5,0.5
b6996,78,question,en,0.0,1.0,0.5,0.5
b6973,90,question,en,0.0,1.0,0.5,0.5
b6977,-1,question,en,0.0,1.0,0.5,0.5
b6980,78,question,en,0.0,1.0,0.5,0.5
b6955,73,question,en,0.0,1.0,0.5,0.5
b6956,119,question,en,0.0,1.0,0.5,0.5
b6964,-1,question,en,0.0,1.0,0.5,0.5
b6966,119,question,en,0.0,1.0,0.5,0.5
b6938,87,question,en,0.0,1.0,0.5,0.5
b6940,119,question,en,0.0,1.0,0.5,0.5
b6941,87,question,en,0.0,1.0,0.5,0.5
b93,22|2|183,question,en,0.0,1.0,0.5,0.5
b1704,183|53|182|52|58,question,en,0.0,1.0,0.5,0.5
b6986,78,question,en,0.0,1.0,0.5,0.5
b3152,106,question,en,0.0,1.0,0.5,0.5
b75,181|7|6,question,en,0.0,1.0,0.5,0.5
b83,7|185|6,question,en,0.0,1.0,0.5,0.5
b1669,181|185|52|54|58,question,en,0.0,1.0,0.5,0.5
b3588,110,question,en,0.0,1.0,0.5,0.5
b3564,78,question,en,0.0,1.0,0.5,0.5
b3539,74,question,en,0.0,1.0,0.5,0.5
b3514,74,question,en,0.0,1.0,0.5,0.5
b3476,74,question,en,0.0,1.0,0.5,0.5
b3466,74,question,en,0.0,1.0,0.5,0.5
b8540,74|76|77|143,question,en,0.0,1.0,0.5,0.5
b8450,-1,question,en,0.0,1.0,0.5,0.5
b8448,-1,question,en,0.0,1.0,0.5,0.5
b8449,-1,question,en,0.0,1.0,0.5,0.5
b1651,183|182|52|56|55,question,en,0.0,1.0,0.5,0.5
b8451,-1,question,en,0.0,1.0,0.5,0.5
b6675,-1,question,en,0.0,1.0,0.5,0.5
b6667,-1,question,en,0.0,1.0,0.5,0.5
b6668,-1,question,en,0.0,1.0,0.5,0.5
b6669,-1,question,en,0.0,1.0,0.5,0.5
b6670,-1,question,en,0.0,1.0,0.5,0.5
b6671,-1,question,en,0.0,1.0,0.5,0.5
b6672,-1,question,en,0.0,1.0,0.5,0.5
b6673,-1,question,en,0.0,1.0,0.5,0.5
b6674,-1,question,en,0.0,1.0,0.5,0.5
b6666,-1,question,en,0.0,1.0,0.5,0.5
b1641,183|53|182|52|54,question,en,0.0,1.0,0.5,0.5
b8461,-1,question,en,0.0,1.0,0.5,0.5
b1633,183|53|182|55|56,question,en,0.0,1.0,0.5,0.5
b1628,183|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b1629,52|183|182,question,en,0.0,1.0,0.5,0.5
b8462,-1,question,en,0.0,1.0,0.5,0.5
b1634,183|53|182|55|54,question,en,0.0,1.0,0.5,0.5
b6662,-1,question,en,0.0,1.0,0.5,0.5
b6663,-1,question,en,0.0,1.0,0.5,0.5
b6664,-1,question,en,0.0,1.0,0.5,0.5
b6665,-1,question,en,0.0,1.0,0.5,0.5
b6937,-1,question,en,0.0,1.0,0.5,0.5
b6948,87,question,en,0.0,1.0,0.5,0.5
b8463,-1,question,en,0.0,1.0,0.5,0.5
b6933,87,question,en,0.0,1.0,0.5,0.5
b6935,119,question,en,0.0,1.0,0.5,0.5
b6936,-1,question,en,0.0,1.0,0.5,0.5
b6946,-1,question,en,0.0,1.0,0.5,0.5
b8459,-1,question,en,0.0,1.0,0.5,0.5
b8460,-1,question,en,0.0,1.0,0.5,0.5
b8395,-1,question,en,0.0,1.0,0.5,0.5
b6944,-1,question,en,0.0,1.0,0.5,0.5
b1646,52|183|182|54,question,en,0.0,1.0,0.5,0.5
b6661,-1,question,en,0.0,1.0,0.5,0.5
b6660,-1,question,en,0.0,1.0,0.5,0.5
b6781,85,question,en,0.0,1.0,0.5,0.5
b6779,85,question,en,0.0,1.0,0.5,0.5
b6845,84,question,en,0.0,1.0,0.5,0.5
b1720,184|181|53|52|54,question,en,0.0,1.0,0.5,0.5
b1865,54|182|67|58,question,en,0.0,1.0,0.5,0.5
b6053,78,question,en,0.0,1.0,0.5,0.5
b11299,71,question,en,0.0,1.0,0.5,0.5
b11308,85,question,en,0.0,1.0,0.5,0.5
b11284,74,question,en,0.0,1.0,0.5,0.5
b11291,105,question,en,0.0,1.0,0.5,0.5
b11276,-1,question,en,0.0,1.0,0.5,0.5
b1872,52|54|182|67,question,en,0.0,1.0,0.5,0.5
b8384,-1,question,en,0.0,1.0,0.5,0.5
b8385,-1,question,en,0.0,1.0,0.5,0.5
b8386,-1,question,en,0.0,1.0,0.5,0.5
b8387,-1,question,en,0.0,1.0,0.5,0.5
b11278,-1,question,en,0.0,1.0,0.5,0.5
b6044,121,question,en,0.0,1.0,0.5,0.5
b11277,-1,question,en,0.0,1.0,0.5,0.5
b8388,-1,question,en,0.0,1.0,0.5,0.5
b1879,183|53|60|52|54,question,en,0.0,1.0,0.5,0.5
b1857,182|52|56|55|62,question,en,0.0,1.0,0.5,0.5
b8406,-1,question,en,0.0,1.0,0.5,0.5
b8407,-1,question,en,0.0,1.0,0.5,0.5
b8408,-1,question,en,0.0,1.0,0.5,0.5
b8409,-1,question,en,0.0,1.0,0.5,0.5
b1862,182|59|52|56|58,question,en,0.0,1.0,0.5,0.5
b1863,182|59|56|54|58,question,en,0.0,1.0,0.5,0.5
b8405,-1,question,en,0.0,1.0,0.5,0.5
b1849,64|182|52|56|54,question,en,0.0,1.0,0.5,0.5
b8380,-1,question,en,0.0,1.0,0.5,0.5
b8389,-1,question,en,0.0,1.0,0.5,0.5
b8390,-1,question,en,0.0,1.0,0.5,0.5
b8391,-1,question,en,0.0,1.0,0.5,0.5
b8392,-1,question,en,0.0,1.0,0.5,0.5
b8393,-1,question,en,0.0,1.0,0.5,0.5
b7529,85,question,en,0.0,1.0,0.5,0.5
b8378,-1,question,en,0.0,1.0,0.5,0.5
b8379,-1,question,en,0.0,1.0,0.5,0.5
b1885,185|59|52|56|54,question,en,0.0,1.0,0.5,0.5
b8381,-1,question,en,0.0,1.0,0.5,0.5
b8382,-1,question,en,0.0,1.0,0.5,0.5
b8383,-1,question,en,0.0,1.0,0.5,0.5
b8401,-1,question,en,0.0,1.0,0.5,0.5
b8402,-1,question,en,0.0,1.0,0.5,0.5
b8403,-1,question,en,0.0,1.0,0.5,0.5
b8404,-1,question,en,0.0,1.0,0.5,0.5
b5753,74,question,en,0.0,1.0,0.5,0.5
b1506,183|184|52|54|58,question,en,0.0,1.0,0.5,0.5
b1507,181|185|52|55|58,question,en,0.0,1.0,0.5,0.5
b6011,95,question,en,0.0,1.0,0.5,0.5
b6015,121,question,en,0.0,1.0,0.5,0.5
b1504,52|185|181|58,question,en,0.0,1.0,0.5,0.5
b5760,74,question,en,0.0,1.0,0.5,0.5
b5706,147|148|150|146|176|153|149,question,en,0.0,1.0,0.5,0.5
b6027,121,question,en,0.0,1.0,0.5,0.5
b6029,119,question,en,0.0,1.0,0.5,0.5
b6032,119,question,en,0.0,1.0,0.5,0.5
b6035,90,question,en,0.0,1.0,0.5,0.5
b6005,121,question,en,0.0,1.0,0.5,0.5
b8367,-1,question,en,0.0,1.0,0.5,0.5
b8368,-1,question,en,0.0,1.0,0.5,0.5
b1500,179|183|185|52|54|58,question,en,0.0,1.0,0.5,0.5
b1501,183|184|53|52|58,question,en,0.0,1.0,0.5,0.5
b11274,-1,question,en,0.0,1.0,0.5,0.5
b11272,-1,question,en,0.0,1.0,0.5,0.5
b1889,183,question,en,0.0,1.0,0.5,0.5
b11270,-1,question,en,0.0,1.0,0.5,0.5
b11271,-1,question,en,0.0,1.0,0.5,0.5
b11273,-1,question,en,0.0,1.0,0.5,0.5
b1523,183|184|53|57|181|52,question,en,0.0,1.0,0.5,0.5
b1850,53|182|59|56|54,question,en,0.0,1.0,0.5,0.5
b1517,186|185|52|54|58,question,en,0.0,1.0,0.5,0.5
b6026,90,question,en,0.0,1.0,0.5,0.5
b6025,87,question,en,0.0,1.0,0.5,0.5
b6024,90,question,en,0.0,1.0,0.5,0.5
b1896,183|64|52|56|55,question,en,0.0,1.0,0.5,0.5
b11275,-1,question,en,0.0,1.0,0.5,0.5
b6584,-1,question,en,0.0,1.0,0.5,0.5
b6611,-1,question,en,0.0,1.0,0.5,0.5
b1768,179|53|182|181|54|52,question,en,0.0,1.0,0.5,0.5
b6580,-1,question,en,0.0,1.0,0.5,0.5
b6581,-1,question,en,0.0,1.0,0.5,0.5
b6582,-1,question,en,0.0,1.0,0.5,0.5
b6583,-1,question,en,0.0,1.0,0.5,0.5
b6610,-1,question,en,0.0,1.0,0.5,0.5
b6585,-1,question,en,0.0,1.0,0.5,0.5
b6586,-1,question,en,0.0,1.0,0.5,0.5
b6587,-1,question,en,0.0,1.0,0.5,0.5
b6588,-1,question,en,0.0,1.0,0.5,0.5
b6589,-1,question,en,0.0,1.0,0.5,0.5
b1577,183|57|182|52|55,question,en,0.0,1.0,0.5,0.5
b6565,-1,question,en,0.0,1.0,0.5,0.5
b1778,183|182,question,en,0.0,1.0,0.5,0.5
b1780,183|184,question,en,0.0,1.0,0.5,0.5
b1782,183|182,question,en,0.0,1.0,0.5,0.5
b6564,-1,question,en,0.0,1.0,0.5,0.5
b1570,183|53|185|55|56,question,en,0.0,1.0,0.5,0.5
b1571,181|183|53|52,question,en,0.0,1.0,0.5,0.5
b6609,-1,question,en,0.0,1.0,0.5,0.5
b6604,-1,question,en,0.0,1.0,0.5,0.5
b6596,-1,question,en,0.0,1.0,0.5,0.5
b6597,-1,question,en,0.0,1.0,0.5,0.5
b6598,-1,question,en,0.0,1.0,0.5,0.5
b6599,-1,question,en,0.0,1.0,0.5,0.5
b6600,-1,question,en,0.0,1.0,0.5,0.5
b6601,-1,question,en,0.0,1.0,0.5,0.5
b6602,-1,question,en,0.0,1.0,0.5,0.5
b6603,-1,question,en,0.0,1.0,0.5,0.5
b6627,-1,question,en,0.0,1.0,0.5,0.5
b6605,-1,question,en,0.0,1.0,0.5,0.5
b6606,-1,question,en,0.0,1.0,0.5,0.5
b6607,-1,question,en,0.0,1.0,0.5,0.5
b6608,-1,question,en,0.0,1.0,0.5,0.5
b8424,-1,question,en,0.0,1.0,0.5,0.5
b8425,-1,question,en,0.0,1.0,0.5,0.5
b8394,-1,question,en,0.0,1.0,0.5,0.5
b6626,-1,question,en,0.0,1.0,0.5,0.5
b6625,-1,question,en,0.0,1.0,0.5,0.5
b8423,-1,question,en,0.0,1.0,0.5,0.5
b8422,-1,question,en,0.0,1.0,0.5,0.5
b8421,-1,question,en,0.0,1.0,0.5,0.5
b8420,-1,question,en,0.0,1.0,0.5,0.5
b8419,-1,question,en,0.0,1.0,0.5,0.5
b8418,-1,question,en,0.0,1.0,0.5,0.5
b8417,-1,question,en,0.0,1.0,0.5,0.5
b1584,179|183|184|52|56|54,question,en,0.0,1.0,0.5,0.5
b1578,183|57|182|52|55,question,en,0.0,1.0,0.5,0.5
b6561,-1,question,en,0.0,1.0,0.5,0.5
b1800,57|60|181|56|54,question,en,0.0,1.0,0.5,0.5
b1555,183|57|182|56|54,question,en,0.0,1.0,0.5,0.5
b6559,-1,question,en,0.0,1.0,0.5,0.5
b6560,-1,question,en,0.0,1.0,0.5,0.5
b1799,183|57|59|52|54,question,en,0.0,1.0,0.5,0.5
b6562,-1,question,en,0.0,1.0,0.5,0.5
b6563,-1,question,en,0.0,1.0,0.5,0.5
b1788,179|183|182|52|56,question,en,0.0,1.0,0.5,0.5
b1784,179|183|184|52|56|54,question,en,0.0,1.0,0.5,0.5
b1832,179|69|185|52|56|54,question,en,0.0,1.0,0.5,0.5
b1838,183,question,en,0.0,1.0,0.5,0.5
b1550,183|182|52|56|58,question,en,0.0,1.0,0.5,0.5
b6557,-1,question,en,0.0,1.0,0.5,0.5
b1817,179|184|60|52|54,question,en,0.0,1.0,0.5,0.5
b1566,52|183|185|54,question,en,0.0,1.0,0.5,0.5
b1558,183|53|57|182|52,question,en,0.0,1.0,0.5,0.5
b1563,183|57|182|52|56,question,en,0.0,1.0,0.5,0.5
b6590,-1,question,en,0.0,1.0,0.5,0.5
b6591,-1,question,en,0.0,1.0,0.5,0.5
b6592,-1,question,en,0.0,1.0,0.5,0.5
b6593,-1,question,en,0.0,1.0,0.5,0.5
b6594,-1,question,en,0.0,1.0,0.5,0.5
b6595,-1,question,en,0.0,1.0,0.5,0.5
b6579,-1,question,en,0.0,1.0,0.5,0.5
b6578,-1,question,en,0.0,1.0,0.5,0.5
b6577,-1,question,en,0.0,1.0,0.5,0.5
b6576,-1,question,en,0.0,1.0,0.5,0.5
b6575,-1,question,en,0.0,1.0,0.5,0.5
b6574,-1,question,en,0.0,1.0,0.5,0.5
b6573,-1,question,en,0.0,1.0,0.5,0.5
b6572,-1,question,en,0.0,1.0,0.5,0.5
b6571,-1,question,en,0.0,1.0,0.5,0.5
b6570,-1,question,en,0.0,1.0,0.5,0.5
b6569,-1,question,en,0.0,1.0,0.5,0.5
b6568,-1,question,en,0.0,1.0,0.5,0.5
b6567,-1,question,en,0.0,1.0,0.5,0.5
b6566,-1,question,en,0.0,1.0,0.5,0.5
b6558,-1,question,en,0.0,1.0,0.5,0.5
b4755,99,question,en,0.0,1.0,0.5,0.5
b443,181|184|24|43,question,en,0.0,1.0,0.5,0.5
b11613,86,question,en,0.0,1.0,0.5,0.5
b450,181|42|34|185,question,en,0.0,1.0,0.5,0.5
b459,39|184|182|38,question,en,0.0,1.0,0.5,0.5
b460,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b462,50|183|184|24,question,en,0.0,1.0,0.5,0.5
b463,179|184|27|38|39|181,question,en,0.0,1.0,0.5,0.5
b464,179|183|35|34|181,question,en,0.0,1.0,0.5,0.5
b441,183|31|32|185,question,en,0.0,1.0,0.5,0.5
b8554,143|80|77|138,question,en,0.0,1.0,0.5,0.5
b5084,119,question,en,0.0,1.0,0.5,0.5
b4959,106,question,en,0.0,1.0,0.5,0.5
b4952,74,question,en,0.0,1.0,0.5,0.5
b4893,80,question,en,0.0,1.0,0.5,0.5
b4837,74,question,en,0.0,1.0,0.5,0.5
b4839,74,question,en,0.0,1.0,0.5,0.5
b4841,74,question,en,0.0,1.0,0.5,0.5
b438,183|31|32|30|185,question,en,0.0,1.0,0.5,0.5
b437,183|31|32|185,question,en,0.0,1.0,0.5,0.5
b436,28|42|181|183,question,en,0.0,1.0,0.5,0.5
b434,181|185|31|32,question,en,0.0,1.0,0.5,0.5
b4727,121,question,en,0.0,1.0,0.5,0.5
b4750,75,question,en,0.0,1.0,0.5,0.5
b4746,118,question,en,0.0,1.0,0.5,0.5
b433,181|183|24|40,question,en,0.0,1.0,0.5,0.5
b429,35|30|185|34|181,question,en,0.0,1.0,0.5,0.5
b426,185|184|34|35,question,en,0.0,1.0,0.5,0.5
b422,24|23|185|181|33,question,en,0.0,1.0,0.5,0.5
b4513,98,question,en,0.0,1.0,0.5,0.5
b4537,84,question,en,0.0,1.0,0.5,0.5
b4568,103,question,en,0.0,1.0,0.5,0.5
b4583,103,question,en,0.0,1.0,0.5,0.5
b5217,179|85|-1|83|122,question,en,0.0,1.0,0.5,0.5
b5200,179|76|77|87|143,question,en,0.0,1.0,0.5,0.5
b5126,143|85|77|78,question,en,0.0,1.0,0.5,0.5
b488,28|179|183|30|29|182,question,en,0.0,1.0,0.5,0.5
b8552,85|119|143|138,question,en,0.0,1.0,0.5,0.5
b4610,87,question,en,0.0,1.0,0.5,0.5
b487,183|182|24|40,question,en,0.0,1.0,0.5,0.5
b485,184|35|30|34|182,question,en,0.0,1.0,0.5,0.5
b483,184|182|24|43,question,en,0.0,1.0,0.5,0.5
b482,179|183|46|181|47,question,en,0.0,1.0,0.5,0.5
b481,184|42|30|34|181,question,en,0.0,1.0,0.5,0.5
b480,182|184|24|43,question,en,0.0,1.0,0.5,0.5
b472,181|42|34|182,question,en,0.0,1.0,0.5,0.5
b465,28|29|184|181,question,en,0.0,1.0,0.5,0.5
b4812,74,question,en,0.0,1.0,0.5,0.5
b4806,74,question,en,0.0,1.0,0.5,0.5
b4827,74,question,en,0.0,1.0,0.5,0.5
b4825,74,question,en,0.0,1.0,0.5,0.5
b2873,98,question,en,0.0,1.0,0.5,0.5
b2867,83,question,en,0.0,1.0,0.5,0.5
b4843,74,question,en,0.0,1.0,0.5,0.5
b11656,150|146|177|153|149,question,en,0.0,1.0,0.5,0.5
b381,181|183|31|32,question,en,0.0,1.0,0.5,0.5
b385,41|183|185|24,question,en,0.0,1.0,0.5,0.5
b11654,177|153|146,question,en,0.0,1.0,0.5,0.5
b11655,148|177|157|153,question,en,0.0,1.0,0.5,0.5
b4425,74,question,en,0.0,1.0,0.5,0.5
b11657,148|150|177|157|153,question,en,0.0,1.0,0.5,0.5
b11658,170|177|149|153,question,en,0.0,1.0,0.5,0.5
b387,181|185|34|35,question,en,0.0,1.0,0.5,0.5
b389,50|184|185|24,question,en,0.0,1.0,0.5,0.5
b392,181|183|31|32,question,en,0.0,1.0,0.5,0.5
b4422,74,question,en,0.0,1.0,0.5,0.5
b4421,74,question,en,0.0,1.0,0.5,0.5
b4439,84,question,en,0.0,1.0,0.5,0.5
b4435,-1,question,en,0.0,1.0,0.5,0.5
b4477,84,question,en,0.0,1.0,0.5,0.5
b4472,84,question,en,0.0,1.0,0.5,0.5
b4495,84,question,en,0.0,1.0,0.5,0.5
b379,181|32|31|185,question,en,0.0,1.0,0.5,0.5
b377,31|32|30|185|181,question,en,0.0,1.0,0.5,0.5
b11659,167,question,en,0.0,1.0,0.5,0.5
b4667,120,question,en,0.0,1.0,0.5,0.5
b412,42|31|184|183,question,en,0.0,1.0,0.5,0.5
b416,28|30|29|185|181,question,en,0.0,1.0,0.5,0.5
b418,183|35|30|34|181,question,en,0.0,1.0,0.5,0.5
b419,42|34|183|185,question,en,0.0,1.0,0.5,0.5
b421,181|184|47|46,question,en,0.0,1.0,0.5,0.5
b4736,119,question,en,0.0,1.0,0.5,0.5
b4660,72,question,en,0.0,1.0,0.5,0.5
b4662,95,question,en,0.0,1.0,0.5,0.5
b409,181|185|24|43,question,en,0.0,1.0,0.5,0.5
b4654,72,question,en,0.0,1.0,0.5,0.5
b4615,119,question,en,0.0,1.0,0.5,0.5
b4622,119,question,en,0.0,1.0,0.5,0.5
b2909,98,question,en,0.0,1.0,0.5,0.5
b2922,84,question,en,0.0,1.0,0.5,0.5
b2923,98,question,en,0.0,1.0,0.5,0.5
b4597,73,question,en,0.0,1.0,0.5,0.5
b2834,83,question,en,0.0,1.0,0.5,0.5
b407,181|184|34|35,question,en,0.0,1.0,0.5,0.5
b404,181|185|24|40,question,en,0.0,1.0,0.5,0.5
b11652,130,question,en,0.0,1.0,0.5,0.5
b11651,76,question,en,0.0,1.0,0.5,0.5
b11650,85,question,en,0.0,1.0,0.5,0.5
b11649,83,question,en,0.0,1.0,0.5,0.5
b11648,77,question,en,0.0,1.0,0.5,0.5
b11647,135,question,en,0.0,1.0,0.5,0.5
b11646,105,question,en,0.0,1.0,0.5,0.5
b11645,76,question,en,0.0,1.0,0.5,0.5
b11644,74,question,en,0.0,1.0,0.5,0.5
b11643,83,question,en,0.0,1.0,0.5,0.5
b396,185|184|34|35,question,en,0.0,1.0,0.5,0.5
b395,35|30|185|34|181,question,en,0.0,1.0,0.5,0.5
b393,183|30|185|36|37,question,en,0.0,1.0,0.5,0.5
b5297,150|159|177|156|153,question,en,0.0,1.0,0.5,0.5
b5303,-1,question,en,0.0,1.0,0.5,0.5
b5304,-1,question,en,0.0,1.0,0.5,0.5
b579,28|29|184|181,question,en,0.0,1.0,0.5,0.5
b582,181|183|34|35,question,en,0.0,1.0,0.5,0.5
b585,183|182|33|24,question,en,0.0,1.0,0.5,0.5
b586,181|42|34|182,question,en,0.0,1.0,0.5,0.5
b587,181|183|36|37,question,en,0.0,1.0,0.5,0.5
b588,183|182|24|25,question,en,0.0,1.0,0.5,0.5
b594,181|50|184|24,question,en,0.0,1.0,0.5,0.5
b595,184|27|24|181|25,question,en,0.0,1.0,0.5,0.5
b2684,76,question,en,0.0,1.0,0.5,0.5
b573,184|47|46|182,question,en,0.0,1.0,0.5,0.5
b572,184|31|32|30|181,question,en,0.0,1.0,0.5,0.5
b5272,-1,question,en,0.0,1.0,0.5,0.5
b5271,-1,question,en,0.0,1.0,0.5,0.5
b571,183|24|40|30|182,question,en,0.0,1.0,0.5,0.5
b569,183|182|48|24,question,en,0.0,1.0,0.5,0.5
b567,182|184|26|24,question,en,0.0,1.0,0.5,0.5
b564,181|182|24|43,question,en,0.0,1.0,0.5,0.5
b562,183|31|32|30|181,question,en,0.0,1.0,0.5,0.5
b560,179|183|42|34|182,question,en,0.0,1.0,0.5,0.5
b557,181|39|183|38,question,en,0.0,1.0,0.5,0.5
b2611,90,question,en,0.0,1.0,0.5,0.5
b5302,-1,question,en,0.0,1.0,0.5,0.5
b8011,184,question,en,0.0,1.0,0.5,0.5
b2600,95,question,en,0.0,1.0,0.5,0.5
b2603,87,question,en,0.0,1.0,0.5,0.5
b2605,120,question,en,0.0,1.0,0.5,0.5
b2606,87,question,en,0.0,1.0,0.5,0.5
b5310,150|164|159|162|178|156|153|149,question,en,0.0,1.0,0.5,0.5
b610,183|38|39|30|181,question,en,0.0,1.0,0.5,0.5
b611,183|184|26|24,question,en,0.0,1.0,0.5,0.5
b613,184|31|32|182,question,en,0.0,1.0,0.5,0.5
b614,181|184|24|43,question,en,0.0,1.0,0.5,0.5
b616,181|36|37|182,question,en,0.0,1.0,0.5,0.5
b556,183|184|24|40|30,question,en,0.0,1.0,0.5,0.5
b2641,84,question,en,0.0,1.0,0.5,0.5
b2625,122,question,en,0.0,1.0,0.5,0.5
b2624,95,question,en,0.0,1.0,0.5,0.5
b2623,90,question,en,0.0,1.0,0.5,0.5
b608,179|44|183|45|181,question,en,0.0,1.0,0.5,0.5
b603,182|184|24|40,question,en,0.0,1.0,0.5,0.5
b602,181|184|24|40,question,en,0.0,1.0,0.5,0.5
b600,184|24|23|181|33,question,en,0.0,1.0,0.5,0.5
b598,183|182|48|24,question,en,0.0,1.0,0.5,0.5
b522,181|183|33|24,question,en,0.0,1.0,0.5,0.5
b503,181|183|36|37,question,en,0.0,1.0,0.5,0.5
b504,50|183|182|24,question,en,0.0,1.0,0.5,0.5
b510,182|184|34|35,question,en,0.0,1.0,0.5,0.5
b511,181|184|36|37,question,en,0.0,1.0,0.5,0.5
b512,179|183|24|181|33,question,en,0.0,1.0,0.5,0.5
b513,183|185|24|43,question,en,0.0,1.0,0.5,0.5
b515,184|185|26|24,question,en,0.0,1.0,0.5,0.5
b517,181|185|24|25,question,en,0.0,1.0,0.5,0.5
b502,181|42|34|182,question,en,0.0,1.0,0.5,0.5
b11574,77,question,en,0.0,1.0,0.5,0.5
b2773,-1,question,en,0.0,1.0,0.5,0.5
b5264,-1,question,en,0.0,1.0,0.5,0.5
b5265,-1,question,en,0.0,1.0,0.5,0.5
b5266,-1,question,en,0.0,1.0,0.5,0.5
b501,183|182|34|35,question,en,0.0,1.0,0.5,0.5
b498,183|24|30|181|25,question,en,0.0,1.0,0.5,0.5
b494,181|183|36|37,question,en,0.0,1.0,0.5,0.5
b2801,98,question,en,0.0,1.0,0.5,0.5
b2793,106,question,en,0.0,1.0,0.5,0.5
b2789,106,question,en,0.0,1.0,0.5,0.5
b2777,106,question,en,0.0,1.0,0.5,0.5
b2776,96,question,en,0.0,1.0,0.5,0.5
b2775,106,question,en,0.0,1.0,0.5,0.5
b5227,169|155|177|156|153,question,en,0.0,1.0,0.5,0.5
b536,179|183|38|39|30|181,question,en,0.0,1.0,0.5,0.5
b551,28|29|184|183,question,en,0.0,1.0,0.5,0.5
b549,181|44|45|182,question,en,0.0,1.0,0.5,0.5
b548,184|24|30|182|43,question,en,0.0,1.0,0.5,0.5
b2756,71,question,en,0.0,1.0,0.5,0.5
b2755,71,question,en,0.0,1.0,0.5,0.5
b2752,132,question,en,0.0,1.0,0.5,0.5
b2750,71,question,en,0.0,1.0,0.5,0.5
b5273,-1,question,en,0.0,1.0,0.5,0.5
b544,42|184|34|182,question,en,0.0,1.0,0.5,0.5
b537,183|185|24|40,question,en,0.0,1.0,0.5,0.5
b369,183|184|24|40,question,en,0.0,1.0,0.5,0.5
b535,183|184|34|35,question,en,0.0,1.0,0.5,0.5
b533,28|184|30|29|185,question,en,0.0,1.0,0.5,0.5
b5270,-1,question,en,0.0,1.0,0.5,0.5
b5269,-1,question,en,0.0,1.0,0.5,0.5
b5268,-1,question,en,0.0,1.0,0.5,0.5
b5267,-1,question,en,0.0,1.0,0.5,0.5
b8456,-1,question,en,0.0,1.0,0.5,0.5
b202,181|185|24|40,question,en,0.0,1.0,0.5,0.5
b207,24|51|182|181|33,question,en,0.0,1.0,0.5,0.5
b8455,-1,question,en,0.0,1.0,0.5,0.5
b8452,-1,question,en,0.0,1.0,0.5,0.5
b1683,52|183|182|54,question,en,0.0,1.0,0.5,0.5
b8454,-1,question,en,0.0,1.0,0.5,0.5
b8453,-1,question,en,0.0,1.0,0.5,0.5
b3975,106,question,en,0.0,1.0,0.5,0.5
b3971,96,question,en,0.0,1.0,0.5,0.5
b3994,86,question,en,0.0,1.0,0.5,0.5
b4050,82,question,en,0.0,1.0,0.5,0.5
b223,185|36|37|183,question,en,0.0,1.0,0.5,0.5
b210,181|185|32|36,question,en,0.0,1.0,0.5,0.5
b211,28|29|181|183,question,en,0.0,1.0,0.5,0.5
b213,183|27|24|40|185,question,en,0.0,1.0,0.5,0.5
b214,185|31|32|183,question,en,0.0,1.0,0.5,0.5
b215,183|35|30|34|185,question,en,0.0,1.0,0.5,0.5
b219,44|45|185|184,question,en,0.0,1.0,0.5,0.5
b221,185|36|37|183,question,en,0.0,1.0,0.5,0.5
b222,181|183|33|24,question,en,0.0,1.0,0.5,0.5
b11775,181|183|34|35,question,en,0.0,1.0,0.5,0.5
b224,28|185|32|183,question,en,0.0,1.0,0.5,0.5
